sexe	naissance	origine_geo	residence	conjugal1	conjugal2	familial1	familial2	nb_enfants	situation_pro1	situation_pro2	situation_pro_autre	profession	diplome	pro_poker	exp_poker	is_jeu_avant	what_jeu_avant1	what_jeu_avant2	what_jeu_avant3	what_jeu_avant4	what_jeu_avant5	what_jeu_avant6	what_jeu_avant7	what_jeu_avant8	what_jeu_avant9	what_jeu_avant10	what_jeu_avant11	what_jeu_avant12	what_jeu_avant13	what_jeu_avant_autre	how_decouvert	how_decouvert_2	how_decouvert_3	how_decouvert_4	how_decouvert_5	how_decouvert_6	how_decouvert_7	how_decouvert_autre	1partie_1	1partie_2	1partie_3	1somme	depuis1	depuis2	depuis3	depuis4	depuis5	depuis6	depuis7	depuis_autre	progres_max1	progres_max2	progres_max3	progres_max4	progres_max5	progres_max6	progres_max7	progres_max8	progres_max9	progres_max_autre	variante1	variante2	variante3	variante4	variante5	var_tour1	var_tour2	var_tour3	var_arg1	var_arg2	var_arg3	variante_autre	variante_max1	variante_max2	variante_max3	variante_max4	variante_max5	var_tour_max1	var_tour_max2	var_tour_max3	var_arg_max1	var_arg_max2	var_tour_max3	internet_par_semaine	internet_jour	internet_heure	internet_heure2	sites	somme_compte	retire_compte	somme_internet	somme_live	calcul	bluff	chance	lecture	argent	autre_dimension	is_jeu_apres	what_jeu_apres1	what_jeu_apres2	what_jeu_apres3	what_jeu_apres4	what_jeu_apres5	what_jeu_apres6	what_jeu_apres7	what_jeu_apres8	what_jeu_apres9	what_jeu_apres10	what_jeu_apres11	what_jeu_apres_autre	is_autre_jeusport	what_autre_jeusport	is_sport	is_FPT_1	code_sexe	code_age_1	code_age_2	code_age_3	code_diplome	code_profession	code_profession_2	code_emploi	code_agglo_1	code_agglo_2		code_conj	code_enfants	code_pro	code_anciennete_1	code_anciennete_2	code_nbsite	code_1exp_1	code_1exp_2		code_expmaj	code_expmaj2				code_somme_p1_v1	code_somme_p1_v2	code_somme_pni_v1	code_somme_pni_v2	code_somme_pnl_v1	code_somme_pnl_v2																																																																																		code_nbj_l_v1	code_nbj_l_v2		code_reg_v1	code_reg_v2																																	
Masculin	1976	Saint Dié	Marseille	Marié(e), Pacsé(e)	0		Domicile conjugal	1	Temps complet	0		Manager	Bac+2	Amateur	2 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0		Internet	Amis	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	Sur Internet	0	0	0	0	0		En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	0	0	0		0	0	0	0	0	Sit & go	Cash game	0	0	0	0	3 fois	0	0	0	Winamax ; PartyPoker ; Bwin	0	Oui	0	Entre 20 et 50E	3	4	2	5	1	Agressivité	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	100 000 habitants	100 000 habitants	Domicile conjugal	Marié(e), Pacsé(e)	1 enfant	Amateur	2 ans	2 ans	1 site	Internet	Amis	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Non réponse	0	Entre 20 et 50E	Entre 20 et 50E	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	0	0	0	Oui	Premier tournoi live	0	0	0	0	0	Sit & go	Cash game	0	0	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	0	0	0	Non réponse	0	Oui	3	3	4	4	2	2	5	5	1	1	L'audace, l'initiative, l'agressivité	0	0	Non	0	0	0	0	0	0	Non	0	Entre 20 et 50E	Entre 2 et 3 ans	35 à 44 ans	Moins d'un jour sur deux	Entre 2 et 3 ans
Masculin	0			Marié(e), Pacsé(e)	0		Domicile conjugal	0	Temps complet	0		Artisan		Amateur	2 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Roulette	Blackjack	Baccara	Craps	Machines à sous	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Aucune	Entre amis	Sur Internet	0	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	0	0	Argent réel	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	0	Argent réel	0	0	Non	Uniquement le week-end	0	0		0	Non	Entre 5 et 10E	Aucune	1	3	1	1	1		Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Machines à sous	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	0	0	0	0	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	0	0	Domicile conjugal	Marié(e), Pacsé(e)	0	Amateur	2 ans	2 ans	0	Amis	0	0	Entre amis	0	0	Initiation en live	0	Aucune	Aucune	Entre 5 et 10E	Entre 5 et 10E	Aucune	Aucune	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	Roulette	Blackjack	Baccara	Craps	Machines à sous	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Machines à sous	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	0	0	Argent réel	0	0	Oui	Premier tournoi live	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	0	Argent réel	0	0	Non	Non	Non pratiqué	Pratique on-line irrégulière	Pratique online irrégulière	Uniquement le week-end	0	0	Non réponse	0	Non	1	1	3	3	1	1	1	1	1	1	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Moins de 10E	Entre 2 et 3 ans	0	Pas une seule fois	Entre 2 et 3 ans
Masculin	1962	Saint Ouen	Val d'Oise	Marié(e), Pacsé(e)	0		Domicile conjugal	4	Temps complet	0		Commercial	BTS	Amateur	2 ans	Oui	Paris hippiques	Paris hippiques en ligne	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Sur Internet	0	0	Moins de 5E	Sur Internet	Dans un casino	Dans une association	0	0	0	0		En jouant sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En participant à des forums	En discutant avec des joueurs	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	6 fois	En semaine et le week-end	Plutôt le soir	0	Winamax ; PokerStars ; Everest	30	Oui	Moins de 5E	Plus de 50E	4	5	2	1	3		Non	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Non	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BAC+2 ou +3	Employés	Employés	Temps complet	Non classé	0	Domicile conjugal	Marié(e), Pacsé(e)	4 enfants et plus	Amateur	2 ans	2 ans	1 site	Emission TV	0	0	Sur Internet	0	0	Initiation online	0	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Plus de 50E	Plus de 50E	Sur Internet	Dans un casino	Dans une association	0	0	0	0	Dans un casino	Dans une association	0	0	0	0	Internet	Casinos	Clubs	0	0	0	0	Oui	Non	Paris hippiques	Paris hippiques en ligne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En participant à des forums	En discutant avec des joueurs	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	6 fois	6 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	10 à 99E	10 à 99E	Oui	4	4	5	5	2	2	1	1	3	3	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Plus de 50E	Entre 2 et 3 ans	45 à 54 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
Masculin	1979	Carcassonne	Montpellier	Marié(e), Pacsé(e)	0		Domicile conjugal	0	Temps complet	0		Enseignant en physique-chimie	CAPES	Amateur	4 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Blackjack	Machines à sous	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeu	Dans une association	0		En jouant sur Internet	En participant à des forums	En discutant avec des joueurs	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent réel	0	0		Texas hold'em	Omaha	0	0	0	Cash game	0	0	Argent réel	0	0	Non	0	Plutôt le soir	0	Winamax ; PokerStars ; ChiliPoker	900	Oui	Plus de 50E	Plus de 50E	1	3	5	2	4		Oui	Blackjack	0	0	0	0	0	0	0	0	0	0		Oui	 	0	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC+4 et plus	Professions intermédiaires	Professions intermédiaires	Temps complet	100 000 habitants	100 000 habitants	Domicile conjugal	Marié(e), Pacsé(e)	Sans enfant	Amateur	4 ans	4 ans	0	Emission TV	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Plus de 50E	Plus de 50E	Plus de 50E	Plus de 50E	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeux	Dans une association	0	Entre amis	En famille	Dans un casino	Dans un cercle de jeux	Dans une association	0	Parties privées	Internet	Casinos	Cercles de jeux	Clubs	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Blackjack	Machines à sous	0	0	0	0	0	0	0	0	0	Blackjack	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En participant à des forums	En discutant avec des joueurs	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent réel	0	0	Non	Expérience d'un tournoi live	Texas hold'em	Omaha	0	0	0	Cash game	0	0	Argent réel	0	0	Non	Non	Non pratiqué	Pratique on-line irrégulière	Pratique online irrégulière	0	Plutôt le soir	0	100 à 999E	100 à 999E	Oui	1	1	3	3	5	5	2	2	4	4	0	0	0	Oui	0	0	0	0	0	0	0	Plus de 50E	Plus de 50E	Entre 4 et 5 ans	18 à 34 ans	Pas une seule fois	Entre 4 et 5 ans
Masculin	1977	Frejus	Roquebrune sur Argens	En concubinage	0		Domicile conjugal	1	Temps partiel	0		Commercant	CAP	Amateur	0	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	0	0	Entre 10 et 20E	Entre amis	Sur Internet	Dans une association	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	0	0	0	Non	Uniquement en semaine	Plutôt le soir	0	Winamax ; Full tilt ; PokerStars	10	Oui	Entre 5 et 10E	Entre 10 et 20E	0	0	1	0	0		Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0		Oui	Sports de glisse 	Oui	Oui	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BEP, CAP	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps partiel	2 000 habitants	2 000 habitants	Domicile conjugal	En concubinage	1 enfant	Amateur	Non réponse	0	2 sites	Emission TV	0	0	Entre amis	0	0	Initiation en live	0	Entre 10 et 20E	Entre 10 et 20E	Entre 5 et 10E	Entre 5 et 10E	Entre 10 et 20E	Entre 10 et 20E	Entre amis	Sur Internet	Dans une association	0	0	0	0	Entre amis	Dans une association	0	0	0	0	Parties privées	Internet	Clubs	0	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	0	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	0	0	0	Non	Non	Non pratiqué	Pratique on-line irrégulière	Pratique online irrégulière	Uniquement en semaine	Plutôt le soir	0	10 à 99E	10 à 99E	Oui	Non réponse	0	Non réponse	0	1	1	Non réponse	0	Non réponse	0	0	0	0	Oui	Sports de haute montagne (ski, snowboard, etc.)	0	0	Sports de haute montagne (ski, snowboard, etc.)	0	0	Oui	Moins de 10E	Entre 10 et 20E	0	18 à 34 ans	Pas une seule fois	0
Masculin	1984	Limoges	Nice	Célibataire	0		0	0	Etudiant, stagiaire, apprenti	0		Etudiant	Baccalauréat	Amateur	3 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeu	0	0	0		En jouant en live	0	0	0	0	0	0	0	0		Texas hold'em	Omaha	Dealer's choice	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	Tous les jours	En semaine et le week-end	Plutôt le soir	0	Winamax ; PokerStars	200	Oui	Entre 10 et 20E	Entre 5 et 10E	1	5	4	2	3		Non	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC	Etudiants, apprentis, stagiaires, sans emploi	Etudiants, apprentis, stagiaires, sans emploi	Etudiant, stagiaire, apprenti	100 000 habitants	100 000 habitants	0	Célibataire	Sans enfant	Amateur	3 ans	3 ans	3 sites	Amis	0	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Entre 10 et 20E	Entre 10 et 20E	Entre 5 et 10E	Entre 5 et 10E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeux	0	0	0	Entre amis	Dans un casino	Dans un cercle de jeux	0	0	0	Parties privées	Internet	Casinos	Cercles de jeux	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	0	0	0	0	0	0	0	0	Texas hold'em	Omaha	Dealer's choice	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	En semaine et le week-end	Plutôt le soir	0	100 à 999E	100 à 999E	Oui	1	1	5	5	4	4	2	2	3	3	0	0	0	Non	0	0	0	0	0	0	Non	Entre 10 et 20E	Moins de 10E	Entre 2 et 3 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 2 et 3 ans
0	1966	Le Creusot	Sainte Maxime	En concubinage	0		0	2	Temps complet	0		Agent territoriale	CAP	Amateur	1 an	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	Machines à sous	0	0	0	0	0	0	0	0		Internet	Amis	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	Sur Internet	Dans un casino	Dans une association	0	0	0		En jouant en live	En jouant sur Internet	En regardant des émissions TV	En lisant des magazines	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Cash game	0	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Tournoi	0	0	Freeroll	0	0	Non	En semaine et le week-end	Plutôt le soir	0	Winamax	0,17	Non	Entre 10 et 20E	Entre 5 et 10E	1	3	2	5	2	Patience	Non	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	0	45 à 54 ans	45 à 54 ans	45 ans et +	BEP, CAP	Professions intermédiaires	Professions intermédiaires	Temps complet	2 000 habitants	2 000 habitants	0	En concubinage	2 enfants	Amateur	1 ans	1 ans	2 sites	Internet	Amis	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Entre 10 et 20E	Entre 10 et 20E	Entre 5 et 10E	Entre 5 et 10E	Entre amis	Sur Internet	Dans un casino	Dans une association	0	0	0	Entre amis	Dans un casino	Dans une association	0	0	0	Parties privées	Internet	Casinos	Clubs	0	0	0	Oui	Non	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	Machines à sous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	En regardant des émissions TV	En lisant des magazines	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Cash game	0	Freeroll	Argent réel	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Freeroll	0	0	Non	Non	Non pratiqué	Pratique on-line irrégulière	Pratique online irrégulière	En semaine et le week-end	Plutôt le soir	0	Moins de 10E	Moins de 10E	Non	1	1	3	3	2	2	5	5	2	2	La patience, la maîtrise de soi, le sérieux	0	0	Non	0	0	0	0	0	0	Non	Entre 10 et 20E	Moins de 10E	Entre 0 et 1 ans	45 à 54 ans	Pas une seule fois	Entre 0 et 1 ans
Masculin	0	Monaco		Marié(e), Pacsé(e)	0		Domicile conjugal	0	Temps complet	0		Magasinier	BEP	Amateur	4 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	Sur Internet	0	Moins de 5E	Entre amis	Sur Internet	0	0	0	0	0		En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0		Texas hold'em	Omaha	Stud	Poker fermé	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	Omaha	0	0	0	0	0	0	0	0	0	Tous les jours	En semaine et le week-end	0	0	Winamax	54	Oui	Moins de 5E	Moins de 5E	1	2	3	4	5		0	0	0	0	0	0	0	0	0	0	0	0		0	 	0	0	Masculin	0	0	0	BEP, CAP	Ouvriers	Ouvriers	Temps complet	0	0	Domicile conjugal	Marié(e), Pacsé(e)	0	Amateur	4 ans	4 ans	2 sites	Emission TV	0	0	Entre amis	Sur Internet	0	Initiation en live	Initiation online	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0	Texas hold'em	Omaha	Stud	Poker fermé	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	0	0	Texas hold'em	Omaha	0	0	0	0	0	0	0	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	En semaine et le week-end	0	0	10 à 99E	10 à 99E	Oui	1	1	2	2	3	3	4	4	5	5	0	0	0	0	0	0	0	0	0	0	0	Moins de 10E	Moins de 10E	Entre 4 et 5 ans	0	Plus d'un jour sur deux	Entre 4 et 5 ans
Masculin	1963	Aubagne	Cannes	Célibataire	0		0	0	Temps complet	0		Commercant		Amateur	1 an	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	0		Internet	0	0	0	0	0	0		Entre amis	0	0	Entre 10 et 20E	Entre amis	0	0	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Argent réel	0	0		Texas hold'em	0	0	0	0	0	0	0	Argent réel	0	0	0	0	0	0	Winamax	0	Non	Moins de 5E	Entre 10 et 20E	3	5	4	1	2	Malchance	Non	0	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	0	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	20 000 habitants	20 000 habitants	0	Célibataire	0	Amateur	1 ans	1 ans	0	Internet	0	0	Entre amis	0	0	Initiation en live	0	Entre 10 et 20E	Entre 10 et 20E	Moins de 5E	Moins de 5E	Entre 10 et 20E	Entre 10 et 20E	Entre amis	0	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	0	0	0	0	0	0	Oui	Non	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Argent réel	0	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	0	0	0	Argent réel	0	0	Non réponse	0	0	0	0	0	0	0	Non réponse	0	Non	3	3	5	5	4	4	1	1	2	2	La malchance, les probabilités	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Entre 10 et 20E	Entre 0 et 1 ans	45 à 54 ans	0	Entre 0 et 1 ans
Masculin	1964	Péronne	Somme	Célibataire	0		0	2	Temps complet	0		Auto-entrepreneur	Baccalauréat	Amateur	4 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Rapido	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Sur Internet	0	0	Moins de 5E	Entre amis	En famille	Sur Internet	Dans un casino	Dans une association	0	0		En jouant sur Internet	En explorant différentes variantes du poker	0	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent fictif	0	0	3 fois	En semaine et le week-end	Plutôt le soir	0	Winamax	50	Non	Moins de 5E	Moins de 5E	1	1	1	1	1		Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BAC	Artisans, commerçants et chef d'entreprises	Artisans, commerçants et chef d'entreprises	Temps complet	Non classé	0	0	Célibataire	2 enfants	Amateur	4 ans	4 ans	3 sites	Amis	0	0	Sur Internet	0	0	Initiation online	0	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Moins de 5E	Entre amis	En famille	Sur Internet	Dans un casino	Dans une association	0	0	Entre amis	En famille	Dans un casino	Dans une association	0	0	Parties privées	Internet	Casinos	Clubs	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Rapido	0	0	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En explorant différentes variantes du poker	0	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent fictif	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	10 à 99E	10 à 99E	Non	1	1	1	1	1	1	1	1	1	1	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Moins de 10E	Entre 4 et 5 ans	45 à 54 ans	Moins d'un jour sur deux	Entre 4 et 5 ans
Masculin	1983	Marseille	Marseille	Célibataire	0		Collocation, Foyer	0	Chômeur, sans emploi	0			CAP	Amateur	5 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	0	0	0	0	0	0	0	0	0		Internet	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	Sur Internet	Dans un casino	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	0	0	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	Tous les jours	0	0	0	Winamax	0	Oui	Moins de 5E	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	 	0	0	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BEP, CAP	0	0	Chômeur, sans emploi	100 000 habitants	100 000 habitants	Collocation, Foyer	Célibataire	Sans enfant	Amateur	5 ans	5 ans	2 sites	Internet	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Moins de 5E	Moins de 5E	Non réponse	0	Entre amis	Sur Internet	Dans un casino	0	0	0	0	Entre amis	Dans un casino	0	0	0	0	Parties privées	Internet	Casinos	0	0	0	0	Oui	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Rapido	Paris hippiques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	0	0	0	0	0	Texas hold'em	0	0	0	0	0	0	0	0	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	0	0	0	Non réponse	0	Oui	Non réponse	0	Non réponse	0	Non réponse	0	Non réponse	0	Non réponse	0	0	0	0	0	0	0	0	0	0	0	0	Moins de 10E	0	Entre 4 et 5 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 4 et 5 ans
